Pharm~Hosp|ATC1|ATC2|ATC3|ATC4|Crp|MIDAS~Crp|Mnf|Prd|Str|Pck|NFC~1|NFC~2|NFC~3|RX/OTC|Launch~Year|Launch~Date|DDD~Fact|DDD~Unit|Mono~Combi|MOL|[DCKey 1]|[Latest MNF Price]|[Latest Price]|EURO Sales Period|EURO Sales Value|USD Sales Period|USD Sales Value|LC Sales Period|LC Sales Value|Units Period|Units Value|DOT Period|DOT Value
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Mar/06|3408|USD Sales Mar/06|4098|LC Sales Mar/06|97605|Units Mar/06|863|DOT Mar/06|43150
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Apr/06|3100|USD Sales Apr/06|3801|LC Sales Apr/06|88368|Units Apr/06|789|DOT Apr/06|39450
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales May/06|3206|USD Sales May/06|4092|LC Sales May/06|90639|Units May/06|810|DOT May/06|40500
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Jun/06|3322|USD Sales Jun/06|4207|LC Sales Jun/06|94276|Units Jun/06|841|DOT Jun/06|42050
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Jul/06|2722|USD Sales Jul/06|3455|LC Sales Jul/06|77450|Units Jul/06|694|DOT Jul/06|34700
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Aug/06|3180|USD Sales Aug/06|4074|LC Sales Aug/06|89654|Units Aug/06|792|DOT Aug/06|39600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Sep/06|2642|USD Sales Sep/06|3364|LC Sales Sep/06|74985|Units Sep/06|663|DOT Sep/06|33150
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0020MG|FILM C.TABS 20 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/10|50.00|40.00 MG|MONO|FAMOTIDINE|84|112.4|157|EURO Sales Oct/06|2782|USD Sales Oct/06|3510|LC Sales Oct/06|78680|Units Oct/06|700|DOT Oct/06|35000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Nov/01|2743|USD Sales Nov/01|2437|LC Sales Nov/01|91179|Units Nov/01|330|DOT Nov/01|33000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Dec/01|2710|USD Sales Dec/01|2419|LC Sales Dec/01|87832|Units Dec/01|318|DOT Dec/01|31800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jan/02|3290|USD Sales Jan/02|2905|LC Sales Jan/02|105547|Units Jan/02|382|DOT Jan/02|38200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Feb/02|3173|USD Sales Feb/02|2760|LC Sales Feb/02|100755|Units Feb/02|364|DOT Feb/02|36400
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Mar/02|3861|USD Sales Mar/02|3380|LC Sales Mar/02|121107|Units Mar/02|438|DOT Mar/02|43800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Apr/02|3447|USD Sales Apr/02|3053|LC Sales Apr/02|104706|Units Apr/02|378|DOT Apr/02|37800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales May/02|3337|USD Sales May/02|3061|LC Sales May/02|102139|Units May/02|369|DOT May/02|36900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jun/02|3059|USD Sales Jun/02|2923|LC Sales Jun/02|92628|Units Jun/02|335|DOT Jun/02|33500
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jul/02|2490|USD Sales Jul/02|2470|LC Sales Jul/02|74182|Units Jul/02|268|DOT Jul/02|26800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Aug/02|848|USD Sales Aug/02|829|LC Sales Aug/02|26125|Units Aug/02|95|DOT Aug/02|9500
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Sep/02|4803|USD Sales Sep/02|4709|LC Sales Sep/02|145028|Units Sep/02|523|DOT Sep/02|52300
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Oct/02|2069|USD Sales Oct/02|2029|LC Sales Oct/02|63336|Units Oct/02|232|DOT Oct/02|23200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Nov/02|4353|USD Sales Nov/02|4359|LC Sales Nov/02|133742|Units Nov/02|489|DOT Nov/02|48900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Dec/02|2616|USD Sales Dec/02|2659|LC Sales Dec/02|81391|Units Dec/02|295|DOT Dec/02|29500
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jan/03|3627|USD Sales Jan/03|3852|LC Sales Jan/03|114091|Units Jan/03|421|DOT Jan/03|42100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Feb/03|2318|USD Sales Feb/03|2498|LC Sales Feb/03|73304|Units Feb/03|272|DOT Feb/03|27200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Mar/03|3032|USD Sales Mar/03|3276|LC Sales Mar/03|96176|Units Mar/03|357|DOT Mar/03|35700
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Apr/03|2931|USD Sales Apr/03|3179|LC Sales Apr/03|92674|Units Apr/03|344|DOT Apr/03|34400
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales May/03|3314|USD Sales May/03|3834|LC Sales May/03|103988|Units May/03|386|DOT May/03|38600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jun/03|3021|USD Sales Jun/03|3523|LC Sales Jun/03|94864|Units Jun/03|352|DOT Jun/03|35200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jul/03|2877|USD Sales Jul/03|3271|LC Sales Jul/03|91596|Units Jul/03|340|DOT Jul/03|34000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Aug/03|2429|USD Sales Aug/03|2705|LC Sales Aug/03|78366|Units Aug/03|291|DOT Aug/03|29100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Sep/03|2920|USD Sales Sep/03|3271|LC Sales Sep/03|94524|Units Sep/03|351|DOT Sep/03|35100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Oct/03|3319|USD Sales Oct/03|3883|LC Sales Oct/03|106104|Units Oct/03|394|DOT Oct/03|39400
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Nov/03|2841|USD Sales Nov/03|3325|LC Sales Nov/03|90808|Units Nov/03|341|DOT Nov/03|34100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Dec/03|3136|USD Sales Dec/03|3849|LC Sales Dec/03|101257|Units Dec/03|376|DOT Dec/03|37600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jan/04|2806|USD Sales Jan/04|3540|LC Sales Jan/04|91831|Units Jan/04|341|DOT Jan/04|34100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Feb/04|2205|USD Sales Feb/04|2789|LC Sales Feb/04|72442|Units Feb/04|269|DOT Feb/04|26900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Mar/04|3169|USD Sales Mar/04|3888|LC Sales Mar/04|104488|Units Mar/04|388|DOT Mar/04|38800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Apr/04|3986|USD Sales Apr/04|4778|LC Sales Apr/04|129581|Units Apr/04|481|DOT Apr/04|48100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales May/04|2624|USD Sales May/04|3150|LC Sales May/04|83964|Units May/04|314|DOT May/04|31400
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jun/04|2518|USD Sales Jun/04|3056|LC Sales Jun/04|79596|Units Jun/04|298|DOT Jun/04|29800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Jul/04|2031|USD Sales Jul/04|2492|LC Sales Jul/04|64080|Units Jul/04|240|DOT Jul/04|24000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Aug/04|2955|USD Sales Aug/04|3598|LC Sales Aug/04|93450|Units Aug/04|350|DOT Aug/04|35000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Sep/04|2400|USD Sales Sep/04|2931|LC Sales Sep/04|75828|Units Sep/04|284|DOT Sep/04|28400
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|APOTEX|APOTEX|APOTEX|APO FAMOTIDINE|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1995|1995/01|100.00|40.00 MG|MONO|FAMOTIDINE|85|228.9|318.8|EURO Sales Oct/04|2909|USD Sales Oct/04|3633|LC Sales Oct/04|91581|Units Oct/04|343|DOT Oct/04|34300
